<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,19850429,000000,0.08398,0.08428,0.0809,0.0809,72216673,0
AAPL.US,D,19850430,000000,0.08152,0.08214,0.08152,0.08152,109976309,0
AAPL.US,D,19850501,000000,0.08152,0.08214,0.07999,0.07999,66573512,0
AAPL.US,D,19850502,000000,0.07905,0.07905,0.07382,0.07382,382849712,0
AAPL.US,D,19850503,000000,0.07382,0.07721,0.07382,0.07692,183571248,0
AAPL.US,D,19850506,000000,0.07692,0.07753,0.07569,0.07569,65169234,0
AAPL.US,D,19850507,000000,0.07692,0.07692,0.07692,0.07692,124929407,0
AAPL.US,D,19850508,000000,0.0763,0.0763,0.0763,0.0763,167630040,0
AAPL.US,D,19850509,000000,0.07692,0.07721,0.07692,0.07692,147527981,0
AAPL.US,D,19850510,000000,0.07692,0.07875,0.07692,0.07753,157982076,0
AAPL.US,D,19850513,000000,0.07753,0.07813,0.07692,0.07692,101264576,0
AAPL.US,D,19850514,000000,0.07692,0.07721,0.07569,0.07569,141338670,0
AAPL.US,D,19850515,000000,0.07692,0.07813,0.07692,0.07692,151428721,0
AAPL.US,D,19850516,000000,0.08214,0.08428,0.08214,0.08214,267646347,0
AAPL.US,D,19850517,000000,0.08214,0.0849,0.08152,0.08337,245957957,0
AAPL.US,D,19850520,000000,0.08337,0.08521,0.08214,0.08214,228924485,0
AAPL.US,D,19850521,000000,0.08152,0.08152,0.07937,0.07937,177095942,0
AAPL.US,D,19850522,000000,0.07937,0.07999,0.07905,0.07905,139960399,0
AAPL.US,D,19850523,000000,0.07875,0.07875,0.07569,0.07569,277658360,0
AAPL.US,D,19850524,000000,0.07569,0.07569,0.06952,0.06952,684354959,0
AAPL.US,D,19850528,000000,0.0686,0.0686,0.0646,0.0646,593206425,0
AAPL.US,D,19850529,000000,0.06553,0.06615,0.06553,0.06553,286240099,0
AAPL.US,D,19850530,000000,0.06737,0.0686,0.06737,0.06737,365608268,0
AAPL.US,D,19850531,000000,0.06737,0.06922,0.06674,0.06674,428879069,0
AAPL.US,D,19850603,000000,0.06522,0.06522,0.06152,0.06152,668725810,0
AAPL.US,D,19850604,000000,0.06615,0.06674,0.06615,0.06615,466612765,0
AAPL.US,D,19850605,000000,0.06615,0.06798,0.0646,0.0646,332503575,0
AAPL.US,D,19850606,000000,0.06522,0.06522,0.06522,0.06522,314845947,0
AAPL.US,D,19850607,000000,0.06522,0.06522,0.06276,0.06276,551728038,0
AAPL.US,D,19850610,000000,0.06276,0.06338,0.06184,0.06184,367012554,0
AAPL.US,D,19850611,000000,0.06184,0.06338,0.06184,0.06184,349120854,0
AAPL.US,D,19850612,000000,0.06184,0.06214,0.06061,0.06061,287904448,0
AAPL.US,D,19850613,000000,0.06061,0.0609,0.0569,0.0569,440607502,0
AAPL.US,D,19850614,000000,0.0569,0.06061,0.0566,0.0566,656711350,0
AAPL.US,D,19850617,000000,0.0569,0.05752,0.0569,0.0569,274381720,0
AAPL.US,D,19850618,000000,0.05845,0.05937,0.05845,0.05845,307902493,0
AAPL.US,D,19850619,000000,0.06,0.0609,0.06,0.06,199668513,0
AAPL.US,D,19850620,000000,0.06061,0.06061,0.06061,0.06061,221513013,0
AAPL.US,D,19850621,000000,0.06184,0.06338,0.06184,0.06184,192881170,0
AAPL.US,D,19850624,000000,0.06615,0.06707,0.06615,0.06615,238884482,0
AAPL.US,D,19850625,000000,0.06707,0.0686,0.06707,0.06707,341215283,0
AAPL.US,D,19850626,000000,0.06952,0.06952,0.06952,0.06952,153483180,0
AAPL.US,D,19850627,000000,0.07045,0.07106,0.07045,0.07045,223437362,0
AAPL.US,D,19850628,000000,0.07045,0.07106,0.06922,0.06922,157592020,0
AAPL.US,D,19850701,000000,0.06952,0.06984,0.06952,0.06952,120092387,0
AAPL.US,D,19850702,000000,0.06952,0.06984,0.06615,0.06615,90238367,0
AAPL.US,D,19850703,000000,0.06707,0.06707,0.06707,0.06707,79524179,0
AAPL.US,D,19850705,000000,0.06737,0.06798,0.06737,0.06737,42466610,0
AAPL.US,D,19850708,000000,0.06737,0.06798,0.06737,0.06737,107063738,0
AAPL.US,D,19850709,000000,0.06737,0.06798,0.06737,0.06737,171712861,0
AAPL.US,D,19850710,000000,0.06922,0.06922,0.06922,0.06922,123108996,0
AAPL.US,D,19850711,000000,0.06922,0.06952,0.06922,0.06922,75337307,0
AAPL.US,D,19850712,000000,0.06922,0.06922,0.0686,0.0686,54611075,0
AAPL.US,D,19850715,000000,0.0686,0.06984,0.06798,0.06798,90186279,0
AAPL.US,D,19850716,000000,0.06798,0.0686,0.06707,0.06707,166433770,0
AAPL.US,D,19850717,000000,0.06737,0.0686,0.06737,0.06737,137203829,0
AAPL.US,D,19850718,000000,0.06737,0.06737,0.06615,0.06615,207886211,0
AAPL.US,D,19850719,000000,0.06674,0.06674,0.06674,0.06674,133407135,0
AAPL.US,D,19850722,000000,0.06674,0.06674,0.0646,0.0646,223255333,0
AAPL.US,D,19850723,000000,0.0646,0.06553,0.06338,0.06338,195845763,0
AAPL.US,D,19850724,000000,0.06338,0.0643,0.06214,0.06214,195871759,0
AAPL.US,D,19850725,000000,0.06367,0.0643,0.06367,0.06367,365790269,0
AAPL.US,D,19850726,000000,0.06367,0.0643,0.06367,0.06367,151532783,0
AAPL.US,D,19850729,000000,0.06367,0.06367,0.06152,0.06152,90264310,0
AAPL.US,D,19850730,000000,0.06214,0.06276,0.06214,0.06214,103865056,0
AAPL.US,D,19850731,000000,0.06214,0.06276,0.0609,0.0609,93462999,0
AAPL.US,D,19850801,000000,0.0609,0.06184,0.0609,0.0609,59864184,0
AAPL.US,D,19850802,000000,0.0609,0.0609,0.06061,0.06061,113096983,0
AAPL.US,D,19850805,000000,0.06061,0.0609,0.05906,0.05906,107193747,0
AAPL.US,D,19850806,000000,0.05906,0.06061,0.05845,0.05845,73230862,0
AAPL.US,D,19850807,000000,0.05845,0.06152,0.0569,0.0569,176159775,0
AAPL.US,D,19850808,000000,0.05813,0.05845,0.05813,0.05813,171556824,0
AAPL.US,D,19850809,000000,0.05845,0.05845,0.05845,0.05845,70760412,0
AAPL.US,D,19850812,000000,0.05845,0.05845,0.05752,0.05752,63842938,0
AAPL.US,D,19850813,000000,0.05845,0.05937,0.05845,0.05845,49202047,0
AAPL.US,D,19850814,000000,0.05845,0.05845,0.05598,0.05598,336560373,0
AAPL.US,D,19850815,000000,0.05598,0.0566,0.05537,0.05537,122120802,0
AAPL.US,D,19850816,000000,0.05598,0.0569,0.05598,0.05598,97233742,0
AAPL.US,D,19850819,000000,0.05752,0.05845,0.05752,0.05752,55573286,0
AAPL.US,D,19850820,000000,0.05845,0.05845,0.05845,0.05845,77729788,0
AAPL.US,D,19850821,000000,0.05845,0.05845,0.05845,0.05845,89406173,0
AAPL.US,D,19850822,000000,0.05845,0.05845,0.0569,0.0569,143159105,0
AAPL.US,D,19850823,000000,0.0569,0.05752,0.0566,0.0566,51100372,0
AAPL.US,D,19850826,000000,0.05813,0.05813,0.05813,0.05813,41400378,0
AAPL.US,D,19850827,000000,0.05845,0.05845,0.05845,0.05845,49826111,0
AAPL.US,D,19850828,000000,0.05845,0.05906,0.05845,0.05845,47537657,0
AAPL.US,D,19850829,000000,0.05845,0.05845,0.0569,0.0569,65143158,0
AAPL.US,D,19850830,000000,0.05752,0.05752,0.05752,0.05752,49774108,0
AAPL.US,D,19850903,000000,0.05752,0.05752,0.0566,0.0566,43480839,0
AAPL.US,D,19850904,000000,0.0569,0.05813,0.0569,0.0569,55209241,0
AAPL.US,D,19850905,000000,0.0569,0.05752,0.0569,0.0569,38097762,0
AAPL.US,D,19850906,000000,0.05752,0.05752,0.05752,0.05752,107739838,0
AAPL.US,D,19850909,000000,0.05845,0.05906,0.05845,0.05845,153613181,0
AAPL.US,D,19850910,000000,0.05906,0.06,0.05906,0.05906,141364726,0
AAPL.US,D,19850911,000000,0.05937,0.06,0.05937,0.05937,101108507,0
AAPL.US,D,19850912,000000,0.06184,0.06184,0.06184,0.06184,129064179,0
AAPL.US,D,19850913,000000,0.06184,0.06184,0.06061,0.06061,81890603,0
AAPL.US,D,19850916,000000,0.06061,0.06061,0.05845,0.05845,42934761,0
AAPL.US,D,19850917,000000,0.05845,0.05845,0.05845,0.05845,213321314,0
AAPL.US,D,19850918,000000,0.06214,0.06214,0.06214,0.06214,139414330,0
AAPL.US,D,19850919,000000,0.06522,0.06522,0.06522,0.06522,216311932,0
AAPL.US,D,19850920,000000,0.06522,0.06553,0.0643,0.0643,156993831,0
AAPL.US,D,19850923,000000,0.0646,0.06553,0.0646,0.0646,137671965,0
AAPL.US,D,19850924,000000,0.0646,0.06615,0.06338,0.06338,102278765,0
AAPL.US,D,19850925,000000,0.06338,0.06338,0.0609,0.0609,121314665,0
AAPL.US,D,19850926,000000,0.0609,0.06152,0.0609,0.0609,62100655,0
AAPL.US,D,19850927,000000,0.0609,0.06152,0.0609,0.0609,8009625,0
AAPL.US,D,19850930,000000,0.0609,0.06152,0.06061,0.06061,42544604,0
AAPL.US,D,19851001,000000,0.06061,0.0609,0.06061,0.06061,102564820,0
AAPL.US,D,19851002,000000,0.06061,0.0609,0.06,0.06,24965046,0
AAPL.US,D,19851003,000000,0.06,0.06,0.05937,0.05937,56795535,0
AAPL.US,D,19851004,000000,0.05937,0.05937,0.05752,0.05752,80720389,0
AAPL.US,D,19851007,000000,0.05752,0.05845,0.05752,0.05752,106725645,0
AAPL.US,D,19851008,000000,0.05813,0.05813,0.05813,0.05813,100978501,0
AAPL.US,D,19851009,000000,0.05813,0.05845,0.05752,0.05752,96141538,0
AAPL.US,D,19851010,000000,0.0609,0.06152,0.0609,0.0609,303871688,0
AAPL.US,D,19851011,000000,0.06152,0.06214,0.06152,0.06152,137333859,0
AAPL.US,D,19851014,000000,0.06367,0.06367,0.06367,0.06367,180164550,0
AAPL.US,D,19851015,000000,0.06522,0.06553,0.06522,0.06522,341189291,0
AAPL.US,D,19851016,000000,0.06922,0.06952,0.06922,0.06922,334870015,0
AAPL.US,D,19851017,000000,0.06984,0.0732,0.06984,0.06984,404226061,0
AAPL.US,D,19851018,000000,0.06984,0.07045,0.06798,0.06798,267516318,0
AAPL.US,D,19851021,000000,0.06798,0.06798,0.06615,0.06615,138010075,0
AAPL.US,D,19851022,000000,0.06922,0.06984,0.06922,0.06922,492878044,0
AAPL.US,D,19851023,000000,0.06922,0.07106,0.06922,0.06922,172258955,0
AAPL.US,D,19851024,000000,0.07045,0.0723,0.07045,0.07045,316510252,0
AAPL.US,D,19851025,000000,0.07045,0.07045,0.06922,0.06922,73464922,0
AAPL.US,D,19851028,000000,0.06922,0.06952,0.06922,0.06922,69044015,0
AAPL.US,D,19851029,000000,0.06922,0.06922,0.0686,0.0686,151948843,0
AAPL.US,D,19851030,000000,0.07291,0.07291,0.07291,0.07291,263043396,0
AAPL.US,D,19851031,000000,0.07291,0.07382,0.07137,0.07137,180034553,0
AAPL.US,D,19851101,000000,0.07137,0.07291,0.07137,0.07137,107453823,0
AAPL.US,D,19851104,000000,0.07168,0.0732,0.07168,0.07168,180788687,0
AAPL.US,D,19851105,000000,0.07168,0.0732,0.07137,0.07137,124851360,0
AAPL.US,D,19851106,000000,0.07382,0.07444,0.07382,0.07382,232721259,0
AAPL.US,D,19851107,000000,0.07507,0.0763,0.07507,0.07507,368182781,0
AAPL.US,D,19851108,000000,0.07875,0.07937,0.07875,0.07875,341449383,0
AAPL.US,D,19851111,000000,0.07875,0.07937,0.07692,0.07692,207548144,0
AAPL.US,D,19851112,000000,0.07692,0.07753,0.0763,0.0763,201592973,0
AAPL.US,D,19851113,000000,0.0763,0.0763,0.07444,0.07444,117907948,0
AAPL.US,D,19851114,000000,0.07692,0.07721,0.07692,0.07692,161960852,0
AAPL.US,D,19851115,000000,0.07692,0.07753,0.0763,0.0763,94711249,0
AAPL.US,D,19851118,000000,0.0763,0.07692,0.0763,0.0763,74947195,0
AAPL.US,D,19851119,000000,0.0763,0.07692,0.07382,0.07382,109508238,0
AAPL.US,D,19851120,000000,0.07382,0.07444,0.07291,0.07291,115021385,0
AAPL.US,D,19851121,000000,0.07291,0.07382,0.07291,0.07291,119520249,0
AAPL.US,D,19851122,000000,0.07291,0.07382,0.0723,0.07291,149478349,0
AAPL.US,D,19851125,000000,0.07291,0.07382,0.07291,0.0732,112836888,0
AAPL.US,D,19851126,000000,0.0732,0.07476,0.07291,0.07444,190930733,0
AAPL.US,D,19851127,000000,0.07444,0.07721,0.07382,0.07692,222579217,0
AAPL.US,D,19851129,000000,0.07692,0.07721,0.0763,0.07721,114969345,0
AAPL.US,D,19851202,000000,0.07721,0.07753,0.07692,0.07753,116321621,0
AAPL.US,D,19851203,000000,0.07753,0.07813,0.07692,0.07721,180034553,0
AAPL.US,D,19851204,000000,0.07721,0.07905,0.07721,0.07875,191684932,0
AAPL.US,D,19851205,000000,0.07875,0.07937,0.07692,0.07721,145291466,0
AAPL.US,D,19851206,000000,0.07721,0.07721,0.07507,0.07569,75987455,0
AAPL.US,D,19851209,000000,0.07569,0.07692,0.07382,0.07444,162377012,0
AAPL.US,D,19851210,000000,0.07444,0.07507,0.07382,0.07476,233241374,0
AAPL.US,D,19851211,000000,0.07476,0.07721,0.07476,0.07569,275863992,0
AAPL.US,D,19851212,000000,0.0763,0.07753,0.0763,0.07692,145421519,0
AAPL.US,D,19851213,000000,0.07692,0.07753,0.07569,0.07692,291571221,0
AAPL.US,D,19851216,000000,0.07692,0.08152,0.07692,0.07999,335416137,0
AAPL.US,D,19851217,000000,0.07999,0.0806,0.07813,0.07905,126619688,0
AAPL.US,D,19851218,000000,0.08214,0.08768,0.08214,0.08521,649897931,0
AAPL.US,D,19851219,000000,0.08521,0.08706,0.0849,0.08644,313597653,0
AAPL.US,D,19851220,000000,0.08644,0.08706,0.08521,0.08583,239196553,0
AAPL.US,D,19851223,000000,0.08583,0.08644,0.08276,0.08398,166277765,0
AAPL.US,D,19851224,000000,0.08398,0.08428,0.08276,0.08337,74999234,0
AAPL.US,D,19851226,000000,0.08337,0.08428,0.08276,0.08337,53232825,0
AAPL.US,D,19851227,000000,0.08337,0.08675,0.08337,0.08583,142664962,0
AAPL.US,D,19851230,000000,0.08583,0.08675,0.0849,0.08521,125007389,0
AAPL.US,D,19851231,000000,0.08521,0.08583,0.08428,0.08428,101290540,0
AAPL.US,D,19860102,000000,0.08428,0.08521,0.08337,0.08521,136319638,0
AAPL.US,D,19860103,000000,0.08521,0.08583,0.0849,0.08583,281143124,0
AAPL.US,D,19860106,000000,0.08583,0.08583,0.08398,0.08521,214829615,0
AAPL.US,D,19860107,000000,0.08521,0.0883,0.0849,0.0883,546266961,0
AAPL.US,D,19860108,000000,0.0883,0.09014,0.08706,0.08768,705393249,0
AAPL.US,D,19860109,000000,0.08768,0.0883,0.08398,0.08675,519221405,0
AAPL.US,D,19860110,000000,0.08675,0.08861,0.08675,0.08706,177902160,0
AAPL.US,D,19860113,000000,0.08706,0.08861,0.08644,0.0883,250092805,0
AAPL.US,D,19860114,000000,0.0883,0.09106,0.08644,0.08922,316588238,0
AAPL.US,D,19860115,000000,0.08922,0.09197,0.08861,0.09167,491629818,0
AAPL.US,D,19860116,000000,0.09167,0.09475,0.09167,0.09414,620850059,0
AAPL.US,D,19860117,000000,0.09414,0.09475,0.09167,0.09197,400975424,0
AAPL.US,D,19860120,000000,0.09197,0.09197,0.08983,0.09167,147918025,0
AAPL.US,D,19860121,000000,0.09167,0.09229,0.09106,0.09197,176419864,0
AAPL.US,D,19860122,000000,0.09197,0.09229,0.08583,0.08983,166017722,0
AAPL.US,D,19860123,000000,0.08983,0.09014,0.08706,0.0883,181594888,0
AAPL.US,D,19860124,000000,0.0883,0.08983,0.08675,0.08675,130000422,0
AAPL.US,D,19860127,000000,0.08675,0.08706,0.08428,0.0849,452283824,0
AAPL.US,D,19860128,000000,0.0849,0.08583,0.08428,0.08521,258076407,0
AAPL.US,D,19860129,000000,0.08521,0.09352,0.08428,0.09044,684458993,0
AAPL.US,D,19860130,000000,0.09014,0.09014,0.08768,0.0883,275005856,0
AAPL.US,D,19860131,000000,0.0883,0.08922,0.08768,0.08861,171478806,0
AAPL.US,D,19860203,000000,0.08861,0.09197,0.08768,0.09167,406358490,0
AAPL.US,D,19860204,000000,0.09167,0.09352,0.09106,0.09106,302051329,0
AAPL.US,D,19860205,000000,0.09106,0.09167,0.09014,0.09106,228898453,0
AAPL.US,D,19860206,000000,0.09106,0.0929,0.09044,0.09229,155823613,0
AAPL.US,D,19860207,000000,0.09229,0.09229,0.09014,0.09197,150232519,0
AAPL.US,D,19860210,000000,0.09197,0.09414,0.09106,0.09167,129844320,0
AAPL.US,D,19860211,000000,0.09167,0.09197,0.09014,0.09167,178162135,0
AAPL.US,D,19860212,000000,0.09167,0.09197,0.09106,0.09197,154471357,0
AAPL.US,D,19860213,000000,0.09197,0.09197,0.09106,0.09167,126983773,0
AAPL.US,D,19860214,000000,0.09167,0.09229,0.09106,0.09106,159646423,0
AAPL.US,D,19860218,000000,0.09106,0.09197,0.08922,0.09167,171946909,0
AAPL.US,D,19860219,000000,0.09167,0.09782,0.09167,0.09599,417566824,0
AAPL.US,D,19860220,000000,0.09599,0.0975,0.09537,0.09628,160114498,0
AAPL.US,D,19860221,000000,0.09628,0.09876,0.09628,0.0969,219510553,0
AAPL.US,D,19860224,000000,0.0969,0.09876,0.09599,0.09876,286890259,0
AAPL.US,D,19860225,000000,0.09876,0.10122,0.09628,0.10122,260910927,0
AAPL.US,D,19860226,000000,0.10122,0.10245,0.09967,0.09967,191242835,0
AAPL.US,D,19860227,000000,0.09967,0.09998,0.09782,0.09813,125527472,0
AAPL.US,D,19860228,000000,0.09813,0.09937,0.09537,0.09599,145265526,0
AAPL.US,D,19860303,000000,0.09599,0.09628,0.09414,0.09445,126333629,0
AAPL.US,D,19860304,000000,0.09445,0.09599,0.09414,0.09445,103449037,0
AAPL.US,D,19860305,000000,0.09445,0.09782,0.0929,0.0969,205519738,0
AAPL.US,D,19860306,000000,0.0969,0.09876,0.09628,0.0975,117647880,0
AAPL.US,D,19860307,000000,0.0975,0.0975,0.09475,0.09475,111666641,0
AAPL.US,D,19860310,000000,0.09475,0.09537,0.09445,0.09445,87637798,0
AAPL.US,D,19860311,000000,0.09445,0.09537,0.09414,0.09537,119650296,0
AAPL.US,D,19860312,000000,0.09537,0.09628,0.09475,0.09475,99470165,0
AAPL.US,D,19860313,000000,0.09475,0.09599,0.09352,0.09475,134629341,0
AAPL.US,D,19860314,000000,0.09475,0.1006,0.09475,0.09998,446796677,0
AAPL.US,D,19860317,000000,0.09967,0.09967,0.0975,0.09967,137827999,0
AAPL.US,D,19860318,000000,0.09967,0.10458,0.09937,0.10306,289490751,0
AAPL.US,D,19860319,000000,0.10306,0.10458,0.10122,0.10182,220446776,0
AAPL.US,D,19860320,000000,0.10736,0.1135,0.10736,0.10829,1049651152,0
AAPL.US,D,19860321,000000,0.10829,0.11013,0.10552,0.10582,302285389,0
AAPL.US,D,19860324,000000,0.10582,0.10582,0.10122,0.10245,341683363,0
AAPL.US,D,19860325,000000,0.10245,0.10706,0.10245,0.10706,326314272,0
AAPL.US,D,19860326,000000,0.10706,0.11013,0.10706,0.10829,257894334,0
AAPL.US,D,19860327,000000,0.10829,0.11136,0.10829,0.10829,254253649,0
AAPL.US,D,19860331,000000,0.10829,0.10951,0.10736,0.10829,218028285,0
AAPL.US,D,19860401,000000,0.10829,0.10829,0.10367,0.10458,258570534,0
AAPL.US,D,19860402,000000,0.10458,0.1049,0.1006,0.10458,377648696,0
AAPL.US,D,19860403,000000,0.10458,0.10582,0.10306,0.10367,245047781,0
AAPL.US,D,19860404,000000,0.10367,0.10367,0.10213,0.10245,146227741,0
AAPL.US,D,19860407,000000,0.10245,0.10552,0.1006,0.10458,139466352,0
AAPL.US,D,19860408,000000,0.10458,0.10644,0.10458,0.10582,224321549,0
AAPL.US,D,19860409,000000,0.10582,0.10644,0.10306,0.10398,157097901,0
AAPL.US,D,19860410,000000,0.10398,0.1049,0.10306,0.10458,127685965,0
AAPL.US,D,19860411,000000,0.10458,0.10552,0.10367,0.10367,87845854,0
AAPL.US,D,19860414,000000,0.10367,0.10458,0.10245,0.10306,98638016,0
AAPL.US,D,19860415,000000,0.10306,0.10552,0.10306,0.1049,152547017,0
AAPL.US,D,19860416,000000,0.1049,0.10951,0.1049,0.10829,244761691,0
AAPL.US,D,19860417,000000,0.10829,0.11167,0.10736,0.11136,313571702,0
AAPL.US,D,19860418,000000,0.11136,0.11473,0.11013,0.11413,287540395,0
AAPL.US,D,19860421,000000,0.11473,0.11784,0.11473,0.11659,317576461,0
AAPL.US,D,19860422,000000,0.11659,0.11993,0.1135,0.11473,380639309,0
AAPL.US,D,19860423,000000,0.11473,0.11659,0.1126,0.1135,303559637,0
AAPL.US,D,19860424,000000,0.1135,0.12063,0.11289,0.12027,532146069,0
AAPL.US,D,19860425,000000,0.12027,0.12511,0.12027,0.12365,303091570,0
AAPL.US,D,19860428,000000,0.12365,0.12546,0.12183,0.12276,168956304,0
AAPL.US,D,19860429,000000,0.12276,0.12365,0.10306,0.11993,154055277,0
AAPL.US,D,19860430,000000,0.11993,0.12123,0.11601,0.11601,159958537,0
AAPL.US,D,19860501,000000,0.11601,0.11601,0.11413,0.11601,299450808,0
AAPL.US,D,19860502,000000,0.11601,0.11903,0.11537,0.11692,108650109,0
AAPL.US,D,19860505,000000,0.11692,0.12454,0.11692,0.12309,173377207,0
AAPL.US,D,19860506,000000,0.12365,0.12739,0.12365,0.12511,253707523,0
AAPL.US,D,19860507,000000,0.12511,0.12614,0.11993,0.12063,230796895,0
AAPL.US,D,19860508,000000,0.12063,0.12707,0.12063,0.12677,270922995,0
AAPL.US,D,19860509,000000,0.12677,0.12889,0.12546,0.12804,258310439,0
AAPL.US,D,19860512,000000,0.12804,0.14058,0.12739,0.13967,464870377,0
AAPL.US,D,19860513,000000,0.13967,0.13995,0.13502,0.13813,547697196,0
AAPL.US,D,19860514,000000,0.13813,0.14339,0.13813,0.1412,560725873,0
AAPL.US,D,19860515,000000,0.1412,0.14182,0.13656,0.13813,258362449,0
AAPL.US,D,19860516,000000,0.13813,0.13908,0.13477,0.13813,370627280,0
AAPL.US,D,19860519,000000,0.13813,0.13995,0.13595,0.13656,243227403,0
AAPL.US,D,19860520,000000,0.13656,0.13656,0.13129,0.13569,285355942,0
AAPL.US,D,19860521,000000,0.13569,0.14279,0.13445,0.14182,402535720,0
AAPL.US,D,19860522,000000,0.14182,0.14366,0.13716,0.14093,255995997,0
AAPL.US,D,19860523,000000,0.14093,0.14244,0.13967,0.14182,162350973,0
AAPL.US,D,19860527,000000,0.14182,0.14182,0.13967,0.1412,98273955,0
AAPL.US,D,19860528,000000,0.1412,0.14366,0.14093,0.14279,240470805,0
AAPL.US,D,19860529,000000,0.14279,0.14279,0.13995,0.14182,117751902,0
AAPL.US,D,19860530,000000,0.14182,0.14279,0.13995,0.14182,147944029,0
AAPL.US,D,19860602,000000,0.14182,0.14339,0.14093,0.14244,231317001,0
AAPL.US,D,19860603,000000,0.14244,0.14608,0.14244,0.14513,378350834,0
AAPL.US,D,19860604,000000,0.14513,0.14894,0.14491,0.1486,349042876,0
AAPL.US,D,19860605,000000,0.1486,0.15012,0.14767,0.14894,171686910,0
AAPL.US,D,19860606,000000,0.14894,0.14894,0.14366,0.14491,205909863,0
AAPL.US,D,19860609,000000,0.14491,0.14513,0.13747,0.13813,286786229,0
AAPL.US,D,19860610,000000,0.13813,0.13813,0.13477,0.13813,286630200,0
AAPL.US,D,19860611,000000,0.13813,0.13908,0.13595,0.13847,216936041,0
AAPL.US,D,19860612,000000,0.13847,0.13967,0.13813,0.13813,149868405,0
AAPL.US,D,19860613,000000,0.13813,0.13967,0.13502,0.13967,166017722,0
AAPL.US,D,19860616,000000,0.13967,0.1412,0.13656,0.13747,201540939,0
AAPL.US,D,19860617,000000,0.13747,0.13813,0.1304,0.13129,257790336,0
AAPL.US,D,19860618,000000,0.13129,0.13319,0.12454,0.13129,498807291,0
AAPL.US,D,19860619,000000,0.13129,0.13716,0.12981,0.13445,400117236,0
AAPL.US,D,19860620,000000,0.13445,0.13847,0.13445,0.13813,187264036,0
AAPL.US,D,19860623,000000,0.13813,0.13908,0.13292,0.13319,135045446,0
AAPL.US,D,19860624,000000,0.13319,0.13477,0.13197,0.13352,164847467,0
AAPL.US,D,19860625,000000,0.13445,0.13813,0.13445,0.13747,153223096,0
AAPL.US,D,19860626,000000,0.13747,0.13967,0.13595,0.13908,135747532,0
AAPL.US,D,19860627,000000,0.13908,0.14093,0.13595,0.13747,58277873,0
AAPL.US,D,19860630,000000,0.13747,0.13908,0.13716,0.13747,82150694,0
AAPL.US,D,19860701,000000,0.13747,0.13847,0.13319,0.13569,101836666,0
AAPL.US,D,19860702,000000,0.13569,0.13908,0.13569,0.13847,168150130,0
AAPL.US,D,19860703,000000,0.13847,0.14491,0.13656,0.14425,210330698,0
AAPL.US,D,19860707,000000,0.14425,0.14491,0.13569,0.13656,211084835,0
AAPL.US,D,19860708,000000,0.13502,0.13502,0.13069,0.13129,317732518,0
AAPL.US,D,19860709,000000,0.13129,0.13319,0.1304,0.13292,423886081,0
AAPL.US,D,19860710,000000,0.13319,0.13569,0.13292,0.13569,242135219,0
AAPL.US,D,19860711,000000,0.13569,0.14491,0.13502,0.14244,260052799,0
AAPL.US,D,19860714,000000,0.14244,0.14339,0.13908,0.13908,275655968,0
AAPL.US,D,19860715,000000,0.13445,0.13445,0.13129,0.13352,345870250,0
AAPL.US,D,19860716,000000,0.13595,0.13656,0.12546,0.12834,626727268,0
AAPL.US,D,19860717,000000,0.12834,0.12952,0.12309,0.12365,291259147,0
AAPL.US,D,19860718,000000,0.12365,0.12454,0.11993,0.12183,358872839,0
AAPL.US,D,19860721,000000,0.12677,0.12952,0.12546,0.12834,265253875,0
AAPL.US,D,19860722,000000,0.12834,0.13292,0.12739,0.13292,278256497,0
AAPL.US,D,19860723,000000,0.13292,0.13292,0.13069,0.13069,208380322,0
AAPL.US,D,19860724,000000,0.13129,0.13197,0.12677,0.12707,167838085,0
AAPL.US,D,19860725,000000,0.12707,0.1304,0.12677,0.1304,252459237,0
AAPL.US,D,19860728,000000,0.12981,0.1304,0.12365,0.12426,286058142,0
AAPL.US,D,19860729,000000,0.12365,0.12365,0.11784,0.11993,691740472,0
AAPL.US,D,19860730,000000,0.11993,0.12063,0.11506,0.11692,296460199,0
AAPL.US,D,19860731,000000,0.11692,0.12063,0.11692,0.11993,327666547,0
AAPL.US,D,19860801,000000,0.11935,0.12183,0.11935,0.12027,174235379,0
AAPL.US,D,19860804,000000,0.12027,0.12063,0.1172,0.12063,151116711,0
AAPL.US,D,19860805,000000,0.12123,0.12426,0.12063,0.12309,136865756,0
AAPL.US,D,19860806,000000,0.12309,0.12309,0.11903,0.11935,215011639,0
AAPL.US,D,19860807,000000,0.11935,0.12511,0.11935,0.12183,201306883,0
AAPL.US,D,19860808,000000,0.12243,0.12426,0.12123,0.12123,127867977,0
AAPL.US,D,19860811,000000,0.12243,0.12834,0.12183,0.12834,212957261,0
AAPL.US,D,19860812,000000,0.12804,0.13197,0.12804,0.13129,283457542,0
AAPL.US,D,19860813,000000,0.13129,0.13908,0.13129,0.13813,527907194,0
AAPL.US,D,19860814,000000,0.13813,0.14182,0.13813,0.13813,267854371,0
AAPL.US,D,19860815,000000,0.13847,0.13995,0.13656,0.13716,159256370,0
AAPL.US,D,19860818,000000,0.13716,0.13747,0.13445,0.13569,171062721,0
